transaction_id,booking_id,customer_id,transaction_type,provider_count,total_amount,currency,status,failure_type,rollback_required,retry_count,created_at
TXN000548,BK000048,CUST00284,single_booking,2,113177,INR,failed,provider_timeout,yes,2,2027-03-01
TXN000549,BK000961,CUST00260,single_booking,3,115416,INR,failed,provider_timeout,yes,1,2027-03-30
TXN000550,BK000349,CUST00059,multi_provider_booking,2,104666,INR,success,,no,3,2027-03-19
TXN000551,BK000250,CUST00190,single_booking,1,84070,INR,failed,network_error,yes,2,2026-10-21
TXN000552,BK000012,CUST00045,rollback,4,45324,INR,failed,provider_timeout,yes,0,2027-02-21
TXN000553,BK000541,CUST00192,multi_provider_booking,2,76016,INR,failed,payment_failed,yes,1,2027-02-26
TXN000554,BK000455,CUST00221,single_booking,4,3274,INR,partial_failure,,yes,2,2026-11-28
TXN000555,BK000461,CUST00027,multi_provider_booking,1,132781,INR,failed,provider_timeout,yes,0,2026-12-08
TXN000556,BK000294,CUST00029,rollback,1,89299,INR,rolled_back,,yes,3,2027-02-28
TXN000557,BK000799,CUST00168,single_booking,4,21345,INR,rolled_back,,yes,0,2026-12-15
TXN000558,BK000552,CUST00052,single_booking,4,58111,INR,failed,payment_failed,yes,1,2027-01-26
TXN000559,BK000789,CUST00076,rollback,3,98167,INR,failed,provider_rejected,yes,1,2026-12-27
TXN000560,BK000584,CUST00193,multi_provider_booking,1,5317,INR,failed,validation_error,yes,1,2027-03-03
TXN000561,BK000655,CUST00184,rollback,3,60391,INR,failed,provider_timeout,yes,1,2026-11-25
TXN000562,BK000189,CUST00034,multi_provider_booking,1,149896,INR,failed,validation_error,yes,3,2026-12-10
TXN000563,BK000594,CUST00066,retry,2,16584,INR,failed,validation_error,yes,3,2027-02-19
TXN000564,BK000455,CUST00002,multi_provider_booking,4,141845,INR,failed,network_error,yes,1,2027-01-25
TXN000565,BK000661,CUST00029,retry,3,88453,INR,failed,payment_failed,yes,0,2026-12-22
TXN000566,BK000348,CUST00283,retry,2,80980,INR,failed,payment_failed,yes,2,2026-11-03
TXN000567,BK000254,CUST00018,single_booking,4,145845,INR,failed,inventory_unavailable,yes,1,2027-03-05
TXN000568,BK000357,CUST00145,multi_provider_booking,4,84226,INR,failed,provider_timeout,yes,2,2026-11-06
TXN000569,BK000052,CUST00032,rollback,1,131943,INR,failed,inventory_unavailable,yes,0,2027-03-20
TXN000570,BK000522,CUST00034,single_booking,2,140004,INR,failed,inventory_unavailable,yes,1,2027-02-20
TXN000571,BK000468,CUST00066,multi_provider_booking,3,106280,INR,failed,payment_failed,yes,1,2026-12-20
TXN000572,BK000104,CUST00037,retry,4,120547,INR,failed,provider_rejected,yes,2,2027-02-26
TXN000573,BK000039,CUST00057,retry,2,71359,INR,failed,payment_failed,yes,1,2026-12-31
TXN000574,BK000451,CUST00248,single_booking,2,117093,INR,partial_failure,,yes,0,2027-01-18
TXN000575,BK000266,CUST00097,rollback,2,38744,INR,failed,inventory_unavailable,yes,3,2027-02-14
TXN000576,BK000819,CUST00107,rollback,2,66996,INR,rolled_back,,yes,2,2027-02-10
TXN000577,BK000822,CUST00166,rollback,4,25901,INR,partial_failure,,yes,2,2026-12-24
TXN000578,BK000281,CUST00292,retry,1,83293,INR,rolled_back,,yes,1,2027-01-18
TXN000579,BK000032,CUST00147,retry,4,147576,INR,failed,provider_rejected,yes,2,2027-03-20
TXN000580,BK000959,CUST00213,single_booking,3,99105,INR,failed,network_error,yes,1,2026-11-16
TXN000581,BK000910,CUST00215,multi_provider_booking,2,36698,INR,failed,payment_failed,yes,1,2027-02-26
TXN000582,BK000559,CUST00050,multi_provider_booking,2,69479,INR,rolled_back,,yes,3,2026-10-18
TXN000583,BK000046,CUST00105,retry,2,117639,INR,partial_failure,,yes,1,2026-10-15
TXN000584,BK000257,CUST00293,single_booking,1,94162,INR,failed,inventory_unavailable,yes,1,2027-01-04
TXN000585,BK000268,CUST00012,multi_provider_booking,3,113155,INR,partial_failure,,yes,0,2026-12-15
TXN000586,BK000901,CUST00037,rollback,4,5313,INR,failed,provider_rejected,yes,3,2027-02-01
TXN000587,BK000628,CUST00195,rollback,4,2465,INR,failed,validation_error,yes,3,2027-02-07
TXN000588,BK000450,CUST00060,rollback,1,1326,INR,failed,validation_error,yes,3,2027-01-19
TXN000589,BK000017,CUST00100,multi_provider_booking,3,45905,INR,failed,payment_failed,yes,3,2027-01-15
TXN000590,BK000605,CUST00101,rollback,2,120588,INR,failed,payment_failed,yes,0,2026-12-24
TXN000591,BK000181,CUST00125,retry,4,20164,INR,failed,payment_failed,yes,1,2026-11-05
TXN000592,BK000748,CUST00040,rollback,2,24601,INR,failed,validation_error,yes,3,2027-02-16
TXN000593,BK000192,CUST00150,single_booking,4,66870,INR,failed,provider_rejected,yes,1,2026-10-04
TXN000594,BK000564,CUST00156,single_booking,1,113578,INR,failed,provider_timeout,yes,2,2027-02-13
TXN000595,BK000425,CUST00178,retry,2,48991,INR,failed,payment_failed,yes,0,2027-02-23
TXN000596,BK000990,CUST00116,rollback,3,70037,INR,failed,provider_rejected,yes,0,2027-01-24
TXN000597,BK000410,CUST00123,rollback,1,116009,INR,failed,provider_timeout,yes,2,2027-02-24
TXN000598,BK000143,CUST00151,multi_provider_booking,3,113456,INR,failed,validation_error,yes,1,2026-12-24
TXN000599,BK000632,CUST00113,rollback,1,95263,INR,partial_failure,,yes,3,2027-02-21
TXN000600,BK000464,CUST00245,single_booking,3,52979,INR,failed,validation_error,yes,0,2027-02-20
TXN000601,BK000924,CUST00148,retry,3,74778,INR,partial_failure,,yes,3,2027-03-19
TXN000602,BK000739,CUST00007,rollback,1,30370,INR,failed,provider_rejected,yes,2,2026-10-09
TXN000603,BK000410,CUST00256,retry,2,112339,INR,failed,inventory_unavailable,yes,1,2027-02-23
TXN000604,BK000193,CUST00268,multi_provider_booking,3,28384,INR,failed,network_error,yes,0,2026-12-26
TXN000605,BK000618,CUST00014,single_booking,4,111289,INR,failed,inventory_unavailable,yes,0,2026-12-20
TXN000606,BK000699,CUST00294,rollback,2,98580,INR,failed,network_error,yes,1,2026-11-24
TXN000607,BK000005,CUST00286,rollback,1,77550,INR,success,,no,3,2027-03-01
TXN000608,BK000087,CUST00122,rollback,2,102720,INR,failed,validation_error,yes,2,2027-03-18
TXN000609,BK000017,CUST00095,retry,1,91167,INR,failed,payment_failed,yes,0,2026-10-01
TXN000610,BK000606,CUST00044,multi_provider_booking,1,43174,INR,failed,payment_failed,yes,3,2026-10-11
TXN000611,BK000632,CUST00164,rollback,1,142580,INR,rolled_back,,yes,1,2026-11-18
TXN000612,BK000319,CUST00178,single_booking,1,142751,INR,failed,network_error,yes,1,2026-11-25
TXN000613,BK000366,CUST00038,single_booking,3,125047,INR,failed,network_error,yes,3,2026-10-19
TXN000614,BK000389,CUST00146,multi_provider_booking,2,93972,INR,failed,network_error,yes,3,2027-03-18
TXN000615,BK000766,CUST00165,rollback,2,106983,INR,failed,payment_failed,yes,0,2026-12-28
TXN000616,BK000243,CUST00287,multi_provider_booking,3,97087,INR,failed,provider_timeout,yes,0,2027-03-21
TXN000617,BK000815,CUST00034,single_booking,1,136094,INR,failed,provider_rejected,yes,0,2027-03-21
TXN000618,BK000418,CUST00022,multi_provider_booking,4,6176,INR,failed,inventory_unavailable,yes,2,2026-10-24
TXN000619,BK000875,CUST00051,retry,2,8564,INR,failed,payment_failed,yes,1,2027-02-08
TXN000620,BK000227,CUST00110,retry,1,3099,INR,failed,provider_timeout,yes,2,2027-01-05
TXN000621,BK000868,CUST00298,multi_provider_booking,1,7036,INR,failed,inventory_unavailable,yes,0,2027-02-20
TXN000622,BK000644,CUST00051,rollback,4,46763,INR,failed,network_error,yes,1,2026-12-24
TXN000623,BK000704,CUST00222,multi_provider_booking,2,126926,INR,failed,validation_error,yes,1,2026-11-04
TXN000624,BK000157,CUST00196,rollback,4,41016,INR,failed,inventory_unavailable,yes,2,2027-01-17
TXN000625,BK000812,CUST00297,retry,4,67932,INR,failed,provider_rejected,yes,2,2027-02-03
TXN000626,BK000184,CUST00164,rollback,4,120887,INR,failed,provider_timeout,yes,2,2026-10-17
TXN000627,BK000527,CUST00034,single_booking,1,107978,INR,success,,no,2,2026-10-28
TXN000628,BK000462,CUST00067,retry,3,69026,INR,failed,network_error,yes,0,2026-11-02
TXN000629,BK000792,CUST00035,multi_provider_booking,2,16162,INR,failed,inventory_unavailable,yes,0,2027-01-10
TXN000630,BK000607,CUST00022,single_booking,3,28531,INR,failed,payment_failed,yes,1,2026-12-22
TXN000631,BK000948,CUST00064,multi_provider_booking,4,20823,INR,rolled_back,,yes,1,2026-12-02
TXN000632,BK000835,CUST00179,single_booking,1,99163,INR,failed,validation_error,yes,2,2027-03-01
TXN000633,BK000338,CUST00278,rollback,3,47551,INR,success,,no,3,2027-01-20
TXN000634,BK000325,CUST00101,rollback,3,95333,INR,failed,inventory_unavailable,yes,2,2026-10-20
TXN000635,BK000776,CUST00071,multi_provider_booking,2,49482,INR,failed,payment_failed,yes,1,2026-11-19
TXN000636,BK000610,CUST00098,multi_provider_booking,3,10182,INR,failed,network_error,yes,0,2026-11-22
TXN000637,BK000186,CUST00041,multi_provider_booking,4,59602,INR,failed,provider_timeout,yes,3,2026-12-14
TXN000638,BK000808,CUST00003,rollback,3,116755,INR,failed,inventory_unavailable,yes,1,2027-02-02
TXN000639,BK000377,CUST00169,multi_provider_booking,2,71899,INR,failed,network_error,yes,3,2026-11-24
TXN000640,BK000777,CUST00099,retry,4,107839,INR,failed,inventory_unavailable,yes,3,2026-10-29
TXN000641,BK000260,CUST00164,retry,1,22030,INR,partial_failure,,yes,2,2027-02-11
TXN000642,BK000141,CUST00222,retry,1,38659,INR,failed,inventory_unavailable,yes,1,2026-11-28
TXN000643,BK000492,CUST00268,single_booking,1,88680,INR,failed,provider_rejected,yes,0,2026-12-03
TXN000644,BK000426,CUST00198,retry,4,76369,INR,failed,network_error,yes,0,2026-10-23
TXN000645,BK000811,CUST00079,rollback,3,40404,INR,failed,inventory_unavailable,yes,0,2027-02-27
TXN000646,BK000152,CUST00155,retry,1,135332,INR,failed,validation_error,yes,1,2027-02-04
TXN000647,BK000870,CUST00289,multi_provider_booking,1,72621,INR,failed,network_error,yes,0,2026-12-17
TXN000648,BK000591,CUST00142,single_booking,4,45605,INR,failed,network_error,yes,2,2026-12-26
TXN000649,BK000107,CUST00024,multi_provider_booking,1,148563,INR,failed,provider_rejected,yes,2,2026-10-21
TXN000650,BK000998,CUST00154,rollback,3,84420,INR,failed,network_error,yes,3,2026-10-15
TXN000651,BK000844,CUST00094,retry,2,31457,INR,failed,network_error,yes,0,2026-12-23
TXN000652,BK000841,CUST00023,multi_provider_booking,2,50666,INR,failed,network_error,yes,2,2026-12-13
TXN000653,BK000581,CUST00080,rollback,3,146319,INR,failed,validation_error,yes,3,2027-02-21
TXN000654,BK000310,CUST00236,retry,3,142125,INR,failed,payment_failed,yes,3,2026-11-28
TXN000655,BK000642,CUST00056,single_booking,2,135840,INR,failed,provider_timeout,yes,0,2026-11-15
TXN000656,BK000308,CUST00219,retry,2,71468,INR,failed,provider_rejected,yes,0,2027-03-15
TXN000657,BK000889,CUST00053,rollback,4,104730,INR,failed,validation_error,yes,0,2026-12-02
TXN000658,BK000232,CUST00226,single_booking,4,119731,INR,rolled_back,,yes,3,2026-10-30
TXN000659,BK000652,CUST00217,rollback,4,87025,INR,failed,inventory_unavailable,yes,1,2027-01-01
TXN000660,BK000916,CUST00118,rollback,4,78986,INR,failed,provider_rejected,yes,1,2027-01-10
TXN000661,BK000761,CUST00235,single_booking,1,137962,INR,failed,provider_rejected,yes,3,2027-02-12
TXN000662,BK000729,CUST00139,rollback,4,45018,INR,failed,inventory_unavailable,yes,1,2027-03-04
TXN000663,BK000330,CUST00024,multi_provider_booking,4,135007,INR,partial_failure,,yes,2,2027-02-03
TXN000664,BK000770,CUST00119,multi_provider_booking,4,6559,INR,failed,provider_rejected,yes,3,2027-03-19
TXN000665,BK000416,CUST00121,rollback,2,124523,INR,rolled_back,,yes,0,2026-12-21
TXN000666,BK000280,CUST00300,rollback,4,142482,INR,failed,payment_failed,yes,0,2026-10-18
TXN000667,BK000100,CUST00271,rollback,1,66000,INR,failed,provider_rejected,yes,1,2026-11-01
TXN000668,BK000545,CUST00049,single_booking,1,8777,INR,failed,payment_failed,yes,2,2027-03-21
TXN000669,BK000995,CUST00241,rollback,2,105521,INR,failed,provider_rejected,yes,1,2026-10-24
TXN000670,BK000292,CUST00285,rollback,4,43150,INR,failed,provider_timeout,yes,2,2027-01-05
TXN000671,BK000577,CUST00285,rollback,2,4211,INR,failed,network_error,yes,2,2027-03-11
TXN000672,BK000111,CUST00278,single_booking,3,130024,INR,failed,validation_error,yes,3,2027-02-14
TXN000673,BK000001,CUST00045,rollback,4,31744,INR,partial_failure,,yes,3,2026-10-13
TXN000674,BK000780,CUST00139,multi_provider_booking,1,59308,INR,failed,validation_error,yes,2,2026-11-04
TXN000675,BK000414,CUST00072,rollback,2,118716,INR,rolled_back,,yes,1,2026-11-05
TXN000676,BK000632,CUST00029,retry,2,13536,INR,failed,provider_timeout,yes,2,2026-10-08
TXN000677,BK000792,CUST00230,single_booking,2,125009,INR,failed,provider_timeout,yes,2,2026-10-04
TXN000678,BK000928,CUST00234,rollback,3,104002,INR,failed,provider_rejected,yes,0,2027-01-18
TXN000679,BK000530,CUST00252,multi_provider_booking,3,45743,INR,success,,no,3,2026-10-17
TXN000680,BK000467,CUST00156,rollback,2,59319,INR,failed,network_error,yes,2,2027-01-28
TXN000681,BK000227,CUST00200,retry,2,87292,INR,failed,provider_timeout,yes,1,2027-02-05
TXN000682,BK000385,CUST00027,multi_provider_booking,3,86981,INR,failed,validation_error,yes,0,2027-03-18
TXN000683,BK000371,CUST00084,retry,4,138908,INR,failed,validation_error,yes,2,2027-03-21
TXN000684,BK000206,CUST00189,single_booking,3,6828,INR,failed,inventory_unavailable,yes,3,2026-11-24
TXN000685,BK000007,CUST00292,single_booking,4,133061,INR,failed,validation_error,yes,2,2027-01-04
TXN000686,BK000646,CUST00293,multi_provider_booking,3,67630,INR,failed,validation_error,yes,1,2026-12-15
TXN000687,BK000612,CUST00175,rollback,3,88507,INR,rolled_back,,yes,0,2026-10-15
TXN000688,BK000679,CUST00200,rollback,1,120411,INR,failed,network_error,yes,2,2026-11-04
TXN000689,BK000229,CUST00168,retry,4,102129,INR,failed,payment_failed,yes,1,2027-03-07
TXN000690,BK000644,CUST00165,rollback,4,602,INR,failed,inventory_unavailable,yes,3,2027-01-02
TXN000691,BK000388,CUST00076,rollback,2,64058,INR,failed,payment_failed,yes,0,2027-01-18
TXN000692,BK000590,CUST00236,multi_provider_booking,2,137260,INR,failed,network_error,yes,0,2026-10-21
TXN000693,BK000720,CUST00275,single_booking,4,58373,INR,failed,provider_timeout,yes,0,2027-03-11
TXN000694,BK000798,CUST00290,single_booking,4,1154,INR,failed,validation_error,yes,2,2026-12-08
TXN000695,BK000638,CUST00024,rollback,2,93056,INR,failed,network_error,yes,1,2026-11-07
TXN000696,BK000239,CUST00268,rollback,4,142505,INR,failed,payment_failed,yes,3,2027-02-16
TXN000697,BK000970,CUST00280,retry,2,145076,INR,failed,inventory_unavailable,yes,0,2027-03-07
TXN000698,BK000009,CUST00280,single_booking,1,84252,INR,failed,payment_failed,yes,0,2026-11-23
TXN000699,BK000874,CUST00031,rollback,1,72611,INR,failed,inventory_unavailable,yes,1,2026-11-22
TXN000700,BK000533,CUST00289,retry,2,35797,INR,failed,provider_timeout,yes,3,2027-03-14
TXN000701,BK000941,CUST00240,rollback,3,76976,INR,failed,provider_timeout,yes,2,2027-02-25
TXN000702,BK000919,CUST00209,multi_provider_booking,3,57740,INR,failed,validation_error,yes,0,2027-01-17
TXN000703,BK000201,CUST00120,single_booking,4,65865,INR,failed,network_error,yes,3,2026-12-10
TXN000704,BK000046,CUST00006,multi_provider_booking,1,117256,INR,failed,provider_timeout,yes,0,2027-01-12
TXN000705,BK000932,CUST00085,multi_provider_booking,1,78021,INR,failed,provider_timeout,yes,0,2027-03-16
TXN000706,BK000459,CUST00090,single_booking,4,79908,INR,failed,network_error,yes,0,2027-03-16
TXN000707,BK000563,CUST00283,multi_provider_booking,2,33233,INR,failed,payment_failed,yes,0,2027-02-19
TXN000708,BK000944,CUST00112,rollback,2,143781,INR,failed,provider_timeout,yes,3,2026-11-17
TXN000709,BK000149,CUST00281,retry,1,112538,INR,failed,validation_error,yes,3,2026-11-17
TXN000710,BK000710,CUST00284,single_booking,2,87948,INR,partial_failure,,yes,2,2026-11-02
TXN000711,BK000185,CUST00204,retry,1,115869,INR,failed,network_error,yes,1,2027-01-03
TXN000712,BK000154,CUST00196,single_booking,3,5730,INR,failed,validation_error,yes,0,2026-10-30
TXN000713,BK000581,CUST00148,rollback,3,122275,INR,success,,no,2,2026-11-05
TXN000714,BK000381,CUST00165,multi_provider_booking,3,27217,INR,failed,payment_failed,yes,0,2027-01-23
TXN000715,BK000096,CUST00083,single_booking,3,93466,INR,failed,inventory_unavailable,yes,1,2027-01-23
TXN000716,BK000567,CUST00251,single_booking,2,112724,INR,failed,payment_failed,yes,2,2027-01-11
TXN000717,BK000525,CUST00108,rollback,2,125183,INR,failed,validation_error,yes,0,2027-01-01
TXN000718,BK000869,CUST00194,single_booking,3,6439,INR,failed,validation_error,yes,3,2027-03-04
TXN000719,BK000187,CUST00214,multi_provider_booking,3,111052,INR,failed,validation_error,yes,0,2026-11-03
TXN000720,BK000221,CUST00114,multi_provider_booking,2,129069,INR,partial_failure,,yes,2,2026-10-02
TXN000721,BK000336,CUST00191,single_booking,1,12495,INR,failed,provider_rejected,yes,0,2026-11-28
TXN000722,BK000198,CUST00117,multi_provider_booking,1,48129,INR,success,,no,3,2027-03-06
TXN000723,BK000965,CUST00234,multi_provider_booking,3,144878,INR,failed,network_error,yes,3,2027-03-22
TXN000724,BK000082,CUST00132,single_booking,2,18180,INR,failed,provider_rejected,yes,2,2026-12-27
TXN000725,BK000432,CUST00001,single_booking,1,47065,INR,failed,payment_failed,yes,2,2027-01-28
TXN000726,BK000774,CUST00015,multi_provider_booking,2,99552,INR,failed,inventory_unavailable,yes,3,2026-12-27
TXN000727,BK000080,CUST00018,single_booking,3,35138,INR,failed,network_error,yes,3,2027-01-03
TXN000728,BK000978,CUST00192,single_booking,4,102047,INR,failed,provider_rejected,yes,2,2026-12-12
TXN000729,BK000171,CUST00294,retry,1,134203,INR,failed,validation_error,yes,1,2026-12-24
TXN000730,BK000348,CUST00270,retry,1,97733,INR,failed,inventory_unavailable,yes,2,2027-01-22
TXN000731,BK000296,CUST00240,multi_provider_booking,3,125066,INR,failed,provider_rejected,yes,2,2027-03-25
TXN000732,BK000189,CUST00146,multi_provider_booking,2,145640,INR,failed,provider_rejected,yes,0,2027-03-07
TXN000733,BK000573,CUST00097,retry,3,139142,INR,failed,payment_failed,yes,2,2026-12-27
TXN000734,BK000238,CUST00292,single_booking,4,4419,INR,failed,payment_failed,yes,0,2026-12-07
TXN000735,BK000696,CUST00120,multi_provider_booking,1,142369,INR,failed,validation_error,yes,2,2027-03-06
TXN000736,BK000835,CUST00203,retry,4,64095,INR,failed,provider_rejected,yes,0,2026-10-20
TXN000737,BK000751,CUST00030,single_booking,4,117236,INR,failed,validation_error,yes,0,2027-03-05
TXN000738,BK000643,CUST00109,single_booking,1,12390,INR,failed,inventory_unavailable,yes,2,2027-03-21
TXN000739,BK000005,CUST00146,retry,3,65183,INR,failed,provider_rejected,yes,2,2026-10-16
TXN000740,BK000460,CUST00173,rollback,4,63598,INR,failed,inventory_unavailable,yes,0,2026-12-02
TXN000741,BK000363,CUST00020,single_booking,2,126476,INR,failed,provider_rejected,yes,1,2027-01-29
TXN000742,BK000195,CUST00297,rollback,2,147549,INR,failed,provider_rejected,yes,2,2026-11-08
TXN000743,BK000181,CUST00047,multi_provider_booking,2,83638,INR,rolled_back,,yes,2,2027-02-20
TXN000744,BK000020,CUST00025,retry,2,41885,INR,failed,provider_rejected,yes,1,2027-03-19
TXN000745,BK000095,CUST00217,retry,1,55076,INR,failed,validation_error,yes,3,2027-01-20
TXN000746,BK000421,CUST00072,single_booking,3,140880,INR,failed,validation_error,yes,1,2027-03-12
TXN000747,BK000201,CUST00061,multi_provider_booking,1,128460,INR,failed,provider_timeout,yes,0,2027-02-15
TXN000748,BK000291,CUST00197,single_booking,4,23019,INR,failed,provider_timeout,yes,2,2027-02-11
TXN000749,BK000848,CUST00076,retry,4,84541,INR,failed,validation_error,yes,2,2027-03-23
TXN000750,BK000002,CUST00010,multi_provider_booking,3,41923,INR,rolled_back,,yes,0,2027-01-28
TXN000751,BK000109,CUST00058,retry,2,51361,INR,failed,provider_rejected,yes,0,2027-03-20
TXN000752,BK000496,CUST00124,single_booking,3,56392,INR,failed,network_error,yes,1,2027-01-16
TXN000753,BK000432,CUST00190,multi_provider_booking,2,135534,INR,failed,provider_rejected,yes,2,2026-10-10
TXN000754,BK000963,CUST00108,single_booking,1,130450,INR,failed,inventory_unavailable,yes,2,2027-03-11
TXN000755,BK000489,CUST00054,retry,4,24538,INR,failed,inventory_unavailable,yes,1,2026-11-26
TXN000756,BK000230,CUST00086,single_booking,4,85372,INR,failed,payment_failed,yes,3,2027-02-25
TXN000757,BK000807,CUST00243,multi_provider_booking,2,138016,INR,partial_failure,,yes,3,2027-02-01
TXN000758,BK000510,CUST00290,retry,4,45273,INR,failed,network_error,yes,2,2027-03-30
TXN000759,BK000777,CUST00042,multi_provider_booking,1,19314,INR,failed,provider_rejected,yes,0,2027-02-18
TXN000760,BK000890,CUST00250,single_booking,4,68710,INR,failed,provider_rejected,yes,0,2027-01-15
TXN000761,BK000032,CUST00086,multi_provider_booking,4,115805,INR,failed,payment_failed,yes,1,2026-10-09
TXN000762,BK000828,CUST00256,multi_provider_booking,1,18958,INR,failed,validation_error,yes,0,2026-12-12
TXN000763,BK000998,CUST00235,multi_provider_booking,1,118718,INR,failed,payment_failed,yes,0,2027-01-04
TXN000764,BK000413,CUST00199,rollback,4,33488,INR,failed,provider_timeout,yes,0,2026-12-04
TXN000765,BK000642,CUST00012,single_booking,4,29249,INR,failed,network_error,yes,0,2027-01-12
TXN000766,BK000930,CUST00001,rollback,4,12634,INR,failed,provider_rejected,yes,1,2026-12-09
TXN000767,BK000481,CUST00138,single_booking,1,122871,INR,rolled_back,,yes,1,2026-10-05
TXN000768,BK000148,CUST00251,retry,3,55346,INR,failed,validation_error,yes,3,2026-11-20
TXN000769,BK000585,CUST00015,retry,4,75715,INR,partial_failure,,yes,2,2026-12-10
TXN000770,BK000296,CUST00019,rollback,2,44505,INR,failed,validation_error,yes,2,2026-12-14
TXN000771,BK000781,CUST00089,single_booking,1,124788,INR,failed,provider_timeout,yes,3,2027-01-02
TXN000772,BK000698,CUST00006,multi_provider_booking,1,91001,INR,failed,provider_timeout,yes,0,2027-02-05
TXN000773,BK000040,CUST00241,multi_provider_booking,4,44597,INR,failed,provider_timeout,yes,0,2027-03-26
TXN000774,BK000042,CUST00070,retry,4,3721,INR,failed,network_error,yes,2,2027-02-15
TXN000775,BK000726,CUST00014,retry,2,128426,INR,failed,network_error,yes,3,2026-10-23
TXN000776,BK000348,CUST00242,retry,1,71165,INR,failed,validation_error,yes,2,2027-01-14
TXN000777,BK000963,CUST00162,rollback,4,68978,INR,failed,network_error,yes,1,2026-12-23
TXN000778,BK000783,CUST00212,retry,4,81531,INR,failed,inventory_unavailable,yes,2,2027-03-16
TXN000779,BK000201,CUST00131,multi_provider_booking,1,102917,INR,failed,provider_timeout,yes,1,2026-10-01
TXN000780,BK000853,CUST00266,retry,3,46424,INR,failed,provider_timeout,yes,3,2026-12-11
TXN000781,BK000412,CUST00051,multi_provider_booking,1,80447,INR,failed,validation_error,yes,2,2027-03-08
TXN000782,BK000224,CUST00190,retry,1,107106,INR,failed,provider_rejected,yes,1,2027-02-18
TXN000783,BK000170,CUST00199,rollback,2,26543,INR,failed,provider_rejected,yes,2,2027-03-17
TXN000784,BK000960,CUST00163,single_booking,4,84862,INR,failed,provider_rejected,yes,2,2027-02-19
TXN000785,BK000719,CUST00037,single_booking,2,67809,INR,failed,inventory_unavailable,yes,3,2026-10-12
TXN000786,BK000066,CUST00243,rollback,4,32065,INR,failed,inventory_unavailable,yes,3,2026-11-29
TXN000787,BK000993,CUST00023,multi_provider_booking,1,1707,INR,failed,provider_rejected,yes,0,2027-02-24
TXN000788,BK000522,CUST00142,rollback,3,78333,INR,failed,network_error,yes,3,2027-02-28
TXN000789,BK000597,CUST00265,rollback,1,41468,INR,failed,network_error,yes,0,2027-02-02
TXN000790,BK000181,CUST00299,rollback,2,44343,INR,failed,provider_timeout,yes,2,2026-12-30
TXN000791,BK000224,CUST00132,single_booking,3,130302,INR,failed,payment_failed,yes,2,2027-01-07
TXN000792,BK000090,CUST00233,single_booking,1,130863,INR,success,,no,1,2027-02-04
TXN000793,BK000192,CUST00164,multi_provider_booking,4,105266,INR,failed,validation_error,yes,2,2026-12-31
TXN000794,BK000859,CUST00274,rollback,3,1621,INR,failed,network_error,yes,0,2027-02-27
TXN000795,BK000074,CUST00228,multi_provider_booking,1,115261,INR,failed,network_error,yes,3,2026-12-04
TXN000796,BK000502,CUST00049,rollback,2,68685,INR,failed,provider_rejected,yes,1,2027-02-12
TXN000797,BK000296,CUST00151,multi_provider_booking,4,78306,INR,failed,payment_failed,yes,0,2026-10-23
TXN000798,BK000426,CUST00213,multi_provider_booking,2,92033,INR,failed,provider_rejected,yes,3,2026-11-03
TXN000799,BK000938,CUST00284,retry,2,41945,INR,failed,inventory_unavailable,yes,3,2026-10-28
TXN000800,BK000420,CUST00033,retry,2,44092,INR,failed,validation_error,yes,2,2026-11-25
TXN000801,BK000419,CUST00277,multi_provider_booking,1,33956,INR,failed,provider_timeout,yes,0,2026-12-23
TXN000802,BK000345,CUST00110,retry,2,135673,INR,failed,network_error,yes,3,2027-02-26
TXN000803,BK000876,CUST00041,single_booking,4,98654,INR,partial_failure,,yes,2,2027-02-15
TXN000804,BK000158,CUST00120,multi_provider_booking,2,129928,INR,failed,validation_error,yes,0,2027-02-27
TXN000805,BK000860,CUST00175,rollback,3,9336,INR,failed,provider_timeout,yes,2,2026-11-10
TXN000806,BK000802,CUST00138,multi_provider_booking,2,94424,INR,failed,validation_error,yes,2,2026-11-12
TXN000807,BK000007,CUST00284,retry,1,79238,INR,partial_failure,,yes,3,2026-11-20
TXN000808,BK000314,CUST00200,single_booking,3,144920,INR,rolled_back,,yes,3,2027-03-05
TXN000809,BK000674,CUST00062,multi_provider_booking,1,38685,INR,failed,provider_rejected,yes,0,2027-02-12
TXN000810,BK000878,CUST00167,multi_provider_booking,3,1860,INR,success,,no,2,2027-02-27
TXN000811,BK000005,CUST00197,multi_provider_booking,2,24112,INR,failed,provider_rejected,yes,0,2027-02-16
TXN000812,BK000870,CUST00012,multi_provider_booking,2,101865,INR,failed,provider_timeout,yes,0,2027-01-11
TXN000813,BK000156,CUST00265,single_booking,4,138476,INR,failed,inventory_unavailable,yes,1,2026-10-02
TXN000814,BK000880,CUST00064,retry,2,15871,INR,partial_failure,,yes,2,2027-01-30
TXN000815,BK000726,CUST00120,retry,3,59616,INR,failed,payment_failed,yes,1,2026-10-04
TXN000816,BK000014,CUST00262,single_booking,2,83690,INR,failed,provider_rejected,yes,2,2027-02-12
TXN000817,BK000237,CUST00128,multi_provider_booking,2,144374,INR,success,,no,3,2026-12-19
TXN000818,BK000781,CUST00203,rollback,3,100973,INR,failed,payment_failed,yes,2,2026-10-18
TXN000819,BK000080,CUST00071,single_booking,3,74620,INR,failed,provider_timeout,yes,0,2026-10-04
